MCC,ZIPCode,Currency,CardType,Device,Flag
2691,21,3,2,2,Normal
6894,15,3,2,2,Normal
7028,199,1,2,1,Fraud
7381,40,3,2,2,Fraud
5614,278,2,3,1,Normal
6611,258,1,3,2,Normal
4944,192,1,2,3,Normal
1454,41,2,3,2,Fraud
2926,44,1,1,3,Fraud
1750,34,1,3,3,Fraud
4820,273,2,2,2,Fraud
3334,197,3,2,1,Fraud
4491,310,1,2,3,Fraud
8467,101,3,2,2,Normal
8134,155,1,2,1,Fraud
8404,301,2,2,1,Fraud
2462,290,1,2,1,Fraud
2102,247,3,2,1,Normal
4254,56,2,3,2,Fraud
4566,232,1,2,1,Normal
7901,62,1,1,3,Fraud
9407,315,2,2,3,Normal
4686,185,1,3,1,Fraud
1292,165,3,1,1,Normal
1105,288,3,1,3,Fraud
6805,107,2,1,3,Fraud
6366,261,1,3,1,Fraud
1753,185,3,1,1,Fraud
4014,156,2,3,2,Fraud
7158,84,2,1,2,Normal
4016,265,1,2,1,Normal
9835,193,3,1,3,Fraud
4306,245,3,2,2,Fraud
5141,315,1,1,2,Fraud
9237,202,3,3,2,Fraud
2563,191,2,3,1,Normal
8445,89,3,2,1,Fraud
2093,230,3,1,2,Fraud
4998,241,2,2,1,Normal
7448,295,3,3,3,Normal
3388,277,2,2,2,Normal
4946,89,2,3,3,Fraud
1023,128,1,3,2,Normal
7749,34,2,2,2,Normal
3513,71,3,1,2,Normal
6383,132,2,1,3,Normal
6120,41,2,1,1,Normal
4511,29,1,2,3,Fraud
4484,76,1,2,1,Normal
3037,97,1,1,3,Normal
2037,55,3,2,3,Fraud
2355,114,3,2,3,Normal
7994,45,2,2,2,Fraud
7082,92,3,3,1,Fraud
3386,12,2,2,1,Fraud
9229,63,1,2,1,Fraud
1932,207,1,1,1,Normal
4556,42,2,2,3,Fraud
5856,27,2,2,3,Normal
9689,5,1,3,1,Fraud
1870,95,3,2,3,Fraud
8663,236,3,3,2,Normal
6338,105,3,3,3,Normal
3308,205,1,3,2,Normal
5536,298,3,1,3,Fraud
4182,315,1,2,3,Fraud
8508,313,2,3,2,Fraud
2804,37,1,3,1,Normal
3842,201,3,1,1,Fraud
1708,189,2,1,3,Normal
1317,220,3,2,3,Normal
9238,25,3,2,3,Fraud
6092,113,2,2,3,Normal
8211,86,3,2,1,Normal
6660,213,1,1,3,Normal
9002,239,3,3,3,Normal
7182,97,1,1,1,Normal
7320,159,2,3,3,Normal
1976,102,3,2,1,Normal
7932,296,3,3,1,Fraud
8973,257,1,3,1,Fraud
2068,206,3,3,2,Fraud
4989,297,3,3,3,Fraud
9424,229,1,1,2,Normal
6443,100,1,3,2,Normal
1506,15,3,3,2,Fraud
1159,228,1,3,2,Normal
8209,44,3,1,1,Fraud
7200,279,2,2,2,Normal
3450,122,3,2,1,Fraud
2434,201,3,1,2,Normal
9146,240,3,3,3,Normal
9088,46,3,2,3,Normal
7996,296,3,1,2,Normal
3170,6,3,2,3,Fraud
5594,148,2,3,1,Fraud
8802,187,1,3,2,Fraud
7938,72,1,2,3,Fraud
3371,305,2,3,3,Normal
4904,132,3,3,2,Normal
1495,280,3,3,2,Normal
1846,210,1,3,1,Normal
8592,160,2,2,2,Normal
1498,124,2,3,1,Normal
3161,312,1,3,1,Fraud
3242,38,1,2,1,Normal
4309,177,1,2,3,Fraud
3747,301,3,2,2,Normal
3022,171,3,3,1,Fraud
1812,7,3,1,1,Normal
5123,252,1,2,2,Normal
2578,251,2,3,2,Fraud
8497,304,1,2,3,Normal
6659,306,1,1,1,Normal
2123,243,2,3,2,Normal
6828,109,1,1,2,Normal
3063,151,3,3,1,Fraud
2577,189,1,1,2,Fraud
1656,103,3,1,3,Fraud
6431,197,1,3,2,Fraud
3144,285,1,3,2,Fraud
8532,206,3,3,2,Normal
6625,130,2,3,1,Fraud
1270,258,3,3,3,Normal
6194,86,3,2,3,Normal
8776,174,1,2,1,Fraud
2937,145,3,3,2,Normal
3362,147,2,3,2,Normal
9834,30,3,1,2,Normal
7879,53,2,3,1,Normal
6878,210,2,3,1,Normal
4868,37,3,2,1,Normal
5351,41,2,2,2,Fraud
3027,173,2,2,2,Fraud
3439,44,1,1,3,Normal
9231,140,2,3,2,Fraud
5227,105,1,2,2,Normal
5359,161,1,2,2,Fraud
7723,183,1,3,2,Normal
9473,210,2,2,2,Normal
6598,55,3,2,3,Normal
8500,313,3,3,2,Fraud
1177,130,2,3,1,Fraud
6020,62,1,3,3,Fraud
1355,61,3,3,3,Normal
5026,182,3,1,2,Normal
9075,22,3,1,1,Fraud
3862,281,3,3,2,Normal
1458,67,1,3,3,Fraud
9806,223,3,2,1,Normal
3111,138,1,3,1,Fraud
9178,293,3,1,1,Fraud
2563,30,2,3,3,Fraud
1207,42,1,3,1,Fraud
7848,109,1,1,1,Normal
6569,99,1,1,3,Fraud
7640,219,1,3,1,Fraud
6079,279,3,1,1,Normal
8301,25,3,3,3,Fraud
8324,125,1,3,3,Fraud
8382,292,3,2,1,Normal
4770,234,1,3,2,Fraud
1856,251,3,3,1,Normal
2944,130,2,1,2,Normal
4024,296,3,1,1,Normal
5495,292,2,2,1,Normal
6645,211,3,1,1,Fraud
4707,250,1,3,2,Fraud
9114,1,3,1,3,Normal
2776,52,3,1,3,Normal
1082,308,3,3,2,Fraud
4901,235,3,3,1,Normal
9003,274,1,2,3,Normal
1046,122,1,2,1,Normal
3202,264,1,3,1,Normal
2597,224,2,1,2,Normal
4279,283,3,2,2,Fraud
9100,113,2,2,2,Fraud
3216,1,3,2,3,Normal
3846,256,2,1,2,Normal
6114,87,2,3,2,Normal
6982,125,1,1,1,Normal
8167,255,1,1,2,Normal
3820,114,3,1,3,Normal
2485,210,2,2,2,Normal
8366,303,2,1,2,Fraud
5602,35,3,3,2,Fraud
5848,193,1,3,2,Normal
4906,89,3,3,2,Normal
1228,303,3,2,2,Normal
3405,171,2,3,1,Fraud
4115,147,1,1,3,Fraud
2195,109,1,3,3,Fraud
8072,280,3,1,2,Normal
4675,7,2,3,3,Fraud
4266,281,2,1,3,Fraud
8027,256,1,2,2,Normal
8659,230,2,3,3,Fraud
6693,132,3,2,1,Fraud
3533,1,3,3,1,Fraud
7927,124,2,2,2,Fraud
3175,122,1,2,3,Fraud
7045,245,2,2,3,Normal
5307,90,2,1,2,Fraud
6780,284,3,3,3,Fraud
7106,152,2,2,3,Normal
7285,35,2,1,3,Normal
9862,244,2,1,2,Fraud
6542,73,1,1,2,Normal
6666,4,1,1,2,Normal
9802,246,1,1,3,Normal
7074,230,1,3,2,Fraud
4371,162,2,2,3,Fraud
7968,120,1,3,1,Fraud
4455,204,2,3,3,Fraud
5268,28,2,3,2,Fraud
1507,266,3,2,2,Fraud
2743,222,1,3,3,Normal
9434,37,1,2,1,Normal
1409,107,3,1,1,Normal
2267,50,1,3,2,Normal
9040,111,1,2,1,Normal
4004,17,3,1,3,Fraud
3397,77,2,1,3,Normal
2871,79,3,1,1,Normal
5508,50,1,3,3,Normal
7757,139,1,2,1,Normal
8921,196,1,2,2,Fraud
9622,315,1,2,1,Normal
1892,162,2,1,2,Fraud
2796,76,2,1,3,Fraud
8676,19,3,1,3,Normal
2072,205,2,2,2,Normal
7013,72,1,3,2,Fraud
9990,104,1,2,3,Fraud
6639,135,3,1,1,Normal
5144,36,3,1,1,Fraud
7154,138,1,3,1,Normal
8689,49,1,3,2,Normal
9191,181,3,3,3,Normal
9501,50,1,2,2,Normal
4367,282,1,1,1,Normal
3813,224,2,3,1,Normal
6851,127,2,3,2,Normal
3602,225,3,2,2,Normal
6488,167,2,1,1,Fraud
6875,264,2,2,1,Normal
9523,293,2,1,3,Normal
8311,41,2,3,3,Normal
6327,293,1,3,3,Fraud
1228,265,3,1,3,Normal
5323,22,3,1,2,Normal
5225,144,1,3,1,Fraud
6037,158,2,2,3,Fraud
8157,48,1,3,2,Normal
7250,112,3,3,1,Fraud
7308,179,3,3,3,Fraud
5704,277,1,1,2,Normal
4707,106,2,1,2,Normal
2780,311,1,2,3,Normal
1646,48,3,2,2,Fraud
4426,146,3,2,3,Fraud
8166,252,2,1,3,Normal
7966,158,2,1,3,Normal
3870,307,3,3,3,Normal
6074,119,1,2,2,Normal
5894,167,3,2,1,Normal
9884,107,2,1,1,Fraud
2566,314,3,2,1,Normal
4979,67,2,3,3,Normal
1747,34,3,3,1,Fraud
1124,242,3,3,2,Normal
5383,170,3,1,3,Normal
4169,58,2,1,2,Fraud
4354,212,3,3,1,Normal
2570,118,3,1,2,Normal
1882,253,1,3,1,Normal
6544,173,2,2,1,Normal
8612,33,2,3,1,Fraud
7951,253,2,1,1,Normal
1577,116,3,2,3,Normal
4385,80,3,1,2,Fraud
5413,310,3,2,2,Normal
7806,187,2,1,3,Normal
1801,16,3,3,3,Normal
7105,273,1,2,3,Fraud
6061,58,1,2,1,Normal
8515,25,1,2,2,Normal
7530,114,3,3,2,Normal
4419,94,2,3,2,Normal
4786,104,2,1,3,Fraud
6455,286,3,1,2,Normal
3657,107,1,1,3,Fraud
8286,231,3,2,1,Normal
4273,231,2,2,2,Normal
8346,256,3,1,1,Fraud
1623,99,2,1,3,Normal
8711,234,1,2,2,Fraud
6306,26,1,1,1,Normal
5262,39,2,1,1,Normal
6929,115,3,3,1,Normal
1307,316,1,1,3,Fraud
5282,41,3,3,3,Fraud
1124,125,1,2,2,Fraud
7661,79,1,2,3,Fraud
6694,94,1,3,2,Normal
1932,300,3,1,1,Normal
9235,101,1,3,1,Fraud
1774,273,3,3,3,Normal
5466,30,1,3,3,Fraud
7976,249,2,2,3,Normal
7237,149,1,1,1,Fraud
9762,147,3,3,1,Normal
2666,147,1,3,2,Normal
6007,91,2,1,2,Fraud
1173,122,1,1,3,Fraud
6518,308,1,1,2,Normal
6330,212,1,2,2,Normal
9560,114,3,3,2,Fraud
3323,190,2,3,1,Fraud
8274,278,1,3,1,Fraud
2498,103,1,2,2,Normal
6100,263,1,2,3,Normal
2465,156,1,3,1,Fraud
7195,306,3,3,3,Fraud
7483,44,2,1,1,Fraud
8032,306,2,1,3,Fraud
7784,74,3,1,3,Normal
5970,313,2,2,3,Normal
7489,245,3,3,1,Fraud
1303,274,1,2,3,Fraud
2242,222,1,3,3,Normal
8783,266,2,2,1,Fraud
8586,59,3,3,1,Fraud
4729,3,1,2,3,Normal
6079,69,3,2,2,Normal
3700,53,1,3,3,Normal
5556,153,2,2,2,Fraud
6833,187,2,3,2,Fraud
2055,312,1,1,2,Fraud
4356,272,3,1,1,Normal
2180,104,2,2,3,Fraud
3360,32,1,3,2,Fraud
5112,302,1,1,1,Fraud
2309,261,2,2,3,Fraud
3940,235,2,2,1,Normal
1609,158,2,3,3,Normal
9811,92,3,1,2,Fraud
2452,86,1,2,1,Fraud
5484,125,2,1,1,Normal
3687,34,2,2,1,Fraud
4292,21,2,3,2,Normal
4372,52,1,2,3,Normal
2845,252,2,2,3,Normal
4902,166,2,1,3,Fraud
8994,116,3,2,3,Normal
8027,218,2,2,1,Normal
7244,153,2,1,2,Fraud
7598,14,2,2,3,Normal
6185,154,2,3,2,Fraud
7549,183,1,1,3,Fraud
7959,244,1,3,2,Normal
9504,177,2,2,3,Fraud
1359,239,2,2,2,Normal
2671,51,2,3,1,Normal
1506,21,2,1,1,Normal
6064,288,3,2,1,Normal
2550,41,2,3,1,Fraud
1008,16,1,3,1,Fraud
2942,241,1,3,1,Normal
9065,168,2,1,1,Normal
6680,4,3,1,1,Fraud
5646,184,3,1,1,Fraud
8174,137,2,1,3,Fraud
2509,239,3,3,2,Fraud
3123,207,1,3,1,Fraud
6255,157,2,1,1,Fraud
4172,147,1,2,3,Normal
7616,258,1,2,1,Normal
3460,37,2,2,1,Fraud
7836,21,2,1,1,Fraud
7876,77,1,3,2,Fraud
6460,12,1,1,2,Normal
6329,37,2,1,1,Normal
5425,311,1,1,1,Normal
9146,173,2,2,2,Normal
2013,188,1,1,1,Normal
3542,12,3,1,1,Normal
3994,256,2,2,2,Normal
3394,170,1,2,2,Fraud
1736,42,3,2,1,Fraud
8965,142,1,2,3,Fraud
7605,78,2,1,2,Fraud
4669,193,2,1,3,Normal
7905,261,2,1,3,Fraud
9840,259,2,1,2,Normal
5412,282,1,1,1,Fraud
6262,202,2,3,1,Normal
4244,243,2,3,2,Fraud
3590,159,2,3,1,Fraud
9832,141,2,3,1,Fraud
9284,147,3,3,2,Normal
3060,265,2,1,1,Fraud
7907,147,2,1,3,Fraud
1110,49,3,1,1,Normal
7094,115,1,2,3,Fraud
3420,236,3,3,2,Fraud
1649,33,1,2,2,Normal
7662,206,1,3,2,Fraud
8662,314,3,3,3,Fraud
6179,56,1,2,2,Normal
3493,9,2,1,1,Fraud
1812,291,3,1,3,Fraud
7901,188,1,2,1,Fraud
6970,76,1,1,1,Normal
6346,120,2,1,2,Fraud
3608,75,3,1,3,Fraud
8314,315,3,1,2,Fraud
4455,158,1,3,2,Fraud
2295,5,2,3,3,Normal
1381,67,3,3,2,Fraud
8486,293,3,3,2,Normal
9854,302,2,2,1,Normal
6032,216,3,1,3,Fraud
4941,243,2,1,2,Normal
2073,243,1,1,3,Fraud
6586,171,3,2,2,Fraud
2717,279,1,1,1,Fraud
4178,23,3,2,1,Fraud
9458,135,3,1,2,Fraud
5450,258,3,1,1,Normal
1749,136,2,3,1,Fraud
4048,224,1,1,2,Normal
8806,104,3,1,3,Normal
8060,22,1,1,2,Normal
8140,229,3,2,3,Fraud
4335,68,1,1,1,Fraud
2136,35,3,3,2,Normal
7013,218,2,1,2,Normal
1670,101,3,3,3,Fraud
7417,60,2,1,2,Fraud
2882,130,3,1,1,Normal
2798,25,2,2,1,Fraud
8217,73,1,1,2,Fraud
7990,82,2,1,3,Normal
9796,19,3,3,1,Normal
3683,44,1,2,1,Normal
8930,279,2,1,3,Fraud
5024,200,2,1,2,Fraud
2922,41,2,2,1,Normal
8973,75,1,2,2,Normal
5871,3,1,1,2,Fraud
2748,141,3,2,2,Fraud
2245,27,1,1,2,Fraud
2603,262,2,2,3,Fraud
6420,197,2,2,1,Fraud
3493,158,2,2,2,Fraud
3971,262,2,1,1,Normal
1422,102,3,1,2,Normal
5404,140,3,1,3,Normal
3396,69,3,1,1,Fraud
5363,36,1,3,3,Normal
8429,225,2,2,2,Fraud
4439,261,2,3,1,Normal
7719,206,2,3,3,Fraud
9468,27,2,1,2,Fraud
3356,201,3,1,2,Normal
3454,2,1,1,3,Fraud
1631,91,1,1,2,Normal
4269,54,1,3,3,Fraud
3902,49,1,2,3,Normal
2550,160,1,3,3,Normal
9433,263,3,2,3,Normal
9076,291,1,1,3,Fraud
4832,261,1,2,3,Fraud
1688,188,2,2,3,Normal
8581,75,1,2,1,Fraud
1791,217,2,2,3,Normal
7378,214,2,3,2,Normal
2883,155,2,1,1,Normal
7196,135,1,1,1,Fraud
4731,148,3,2,1,Fraud
8842,313,1,3,3,Fraud
1656,36,2,1,1,Fraud
9002,245,1,2,2,Normal
9811,87,1,1,3,Normal
1172,96,3,3,1,Normal
7107,119,3,2,1,Fraud
1095,159,3,1,2,Normal
8765,134,2,3,1,Fraud
9934,219,2,1,1,Normal
2477,244,2,2,3,Fraud
9697,65,2,1,1,Normal
7406,16,2,2,2,Normal
2969,175,2,2,1,Normal
5771,279,1,3,1,Normal
9416,17,2,1,3,Fraud
8671,107,2,1,3,Fraud
5346,210,1,1,1,Normal
9388,288,1,2,1,Fraud
1633,197,2,2,1,Fraud
2837,193,2,3,1,Normal
1660,287,1,2,3,Fraud
9146,100,1,1,1,Fraud
2555,28,2,3,2,Fraud
7029,300,1,3,1,Normal
1225,196,2,2,2,Fraud
4685,104,3,3,3,Fraud
4883,57,1,3,2,Fraud
3280,204,2,1,1,Normal
6475,198,3,2,2,Normal
9659,183,2,1,1,Fraud
8686,171,3,2,1,Normal
2419,139,1,1,2,Normal
7925,13,1,2,1,Fraud
1709,138,1,2,3,Normal
6672,57,2,2,1,Fraud
2923,147,1,3,1,Normal
1846,116,2,2,2,Fraud
9902,195,3,1,1,Normal
2196,242,1,3,1,Normal
9205,297,2,2,2,Normal
2000,106,3,1,3,Fraud
4899,88,1,2,3,Fraud
7884,282,1,1,3,Fraud
5416,68,3,2,2,Normal
7321,312,1,1,1,Normal
9164,120,3,2,3,Normal
8797,280,3,2,2,Fraud
8886,220,2,1,1,Normal
7800,186,3,3,1,Fraud
5025,53,1,3,3,Normal
1229,203,1,2,2,Normal
2315,186,3,1,2,Normal
6949,29,3,2,2,Normal
1150,239,1,1,3,Normal
1767,223,1,2,2,Fraud
4470,47,3,1,3,Fraud
6938,246,3,2,3,Normal
4615,81,2,1,2,Fraud
9889,86,3,1,1,Normal
4082,219,1,2,3,Normal
3853,87,3,1,3,Normal
7951,180,1,1,3,Fraud
4254,74,2,1,1,Normal
2422,77,2,1,2,Normal
8805,195,3,3,2,Normal
4004,170,3,1,1,Fraud
4384,123,3,3,1,Fraud
9048,41,2,2,3,Fraud
5200,26,1,2,3,Normal
2006,18,2,3,3,Normal
3037,289,1,3,3,Normal
7122,191,3,3,1,Normal
6547,109,2,3,3,Normal
1902,24,3,3,2,Normal
6920,305,1,1,3,Fraud
9966,41,2,1,2,Fraud
4492,239,2,3,3,Normal
8956,223,1,2,2,Fraud
7575,216,3,1,1,Fraud
4563,29,3,1,1,Fraud
1194,122,1,1,2,Normal
5272,100,1,3,3,Normal
4916,305,2,2,1,Normal
4736,206,2,2,2,Fraud
9890,42,1,2,2,Normal
2152,259,3,1,3,Normal
1679,30,2,1,3,Fraud
7554,304,1,1,2,Fraud
1169,30,2,3,2,Fraud
5767,266,3,2,1,Fraud
6383,48,2,1,1,Fraud
2196,168,1,3,3,Normal
8169,67,2,1,2,Fraud
8680,114,1,1,2,Fraud
4759,162,2,1,2,Fraud
2682,309,1,2,2,Fraud
3984,113,2,2,2,Fraud
7746,185,1,3,2,Fraud
7961,35,3,3,2,Normal
1266,225,3,1,3,Fraud
6590,101,3,1,1,Normal
7629,85,1,1,1,Normal
2405,190,3,1,1,Normal
2439,155,2,3,1,Fraud
9213,127,3,2,3,Normal
6877,26,2,3,3,Normal
3304,75,3,1,2,Fraud
7769,15,3,1,1,Fraud
7343,43,3,2,1,Normal
8385,137,2,3,1,Fraud
9328,142,3,2,3,Fraud
9330,84,2,3,2,Normal
9441,202,3,1,1,Normal
9253,211,1,3,2,Normal
9452,306,2,1,1,Normal
2203,263,1,3,3,Normal
8550,45,2,2,3,Fraud
1605,181,2,3,3,Normal
1140,10,2,2,1,Fraud
9922,68,2,3,3,Normal
2388,263,1,1,3,Fraud
2097,227,1,2,3,Fraud
4307,59,1,3,1,Normal
3700,191,1,2,2,Fraud
6751,203,1,1,3,Fraud
4235,195,1,2,2,Fraud
3500,15,2,3,2,Fraud
9006,259,1,1,1,Fraud
3067,132,3,3,2,Normal
8307,93,3,2,3,Normal
3106,213,1,2,3,Fraud
2615,9,3,1,1,Fraud
2205,39,1,2,1,Normal
4910,137,3,1,1,Fraud
1995,260,3,3,1,Normal
8347,314,1,3,2,Fraud
1323,113,3,1,1,Normal
8457,22,3,2,1,Normal
7243,314,2,3,2,Fraud
5060,220,2,1,2,Normal
7943,259,3,1,2,Fraud
3823,172,2,1,2,Fraud
7290,54,3,2,1,Fraud
3487,311,1,2,2,Fraud
6052,276,3,3,1,Fraud
9845,29,3,2,1,Fraud
5511,250,1,1,1,Normal
6720,25,2,1,1,Fraud
3959,246,1,3,1,Fraud
1408,296,2,2,3,Normal
8468,235,2,1,1,Fraud
5833,101,3,3,3,Fraud
2340,163,3,2,2,Fraud
5336,220,2,1,2,Fraud
7776,77,2,3,3,Normal
5655,147,2,2,2,Normal
1893,247,2,2,1,Fraud
3090,86,3,1,3,Fraud
9520,48,3,2,1,Fraud
3546,163,1,1,2,Fraud
7290,273,1,2,2,Normal
8900,39,2,2,3,Fraud
7472,161,1,3,2,Fraud
7794,126,1,3,1,Normal
6713,204,3,3,1,Fraud
7326,200,3,1,2,Fraud
4666,129,3,3,1,Normal
3481,157,3,2,3,Fraud
8584,200,3,2,1,Normal
6856,17,2,2,3,Fraud
4727,300,2,3,2,Fraud
5694,80,3,2,3,Normal
1490,224,2,3,2,Fraud
3083,51,3,1,3,Fraud
6947,54,2,1,2,Fraud
1813,290,3,2,2,Normal
8048,288,2,2,2,Normal
8652,279,2,2,3,Normal
6374,42,2,1,2,Normal
6597,245,2,2,2,Fraud
8897,130,1,3,2,Fraud
5327,94,1,1,2,Normal
9002,15,2,1,3,Fraud
1177,278,2,2,3,Fraud
3122,146,1,3,3,Normal
6259,147,3,1,2,Fraud
3268,178,1,2,1,Fraud
9764,178,2,1,2,Normal
4591,66,2,2,2,Normal
2350,302,2,1,1,Normal
7173,32,3,1,3,Normal
7839,222,2,2,1,Fraud
7519,106,2,3,2,Fraud
5425,230,2,1,2,Fraud
6154,150,1,2,2,Fraud
5099,147,2,3,1,Normal
4020,104,2,1,3,Fraud
9999,13,1,1,3,Fraud
8412,243,3,3,1,Fraud
1466,276,2,3,1,Fraud
6535,30,3,3,3,Normal
8364,44,1,1,1,Normal
7754,81,2,2,2,Fraud
3760,291,2,2,1,Normal
7213,130,2,1,1,Fraud
8649,49,3,3,1,Normal
7727,222,1,1,3,Normal
4737,55,3,1,3,Normal
5203,211,1,1,2,Fraud
7237,78,1,1,2,Normal
5598,288,1,2,1,Fraud
8027,6,1,2,3,Fraud
6621,218,2,1,2,Normal
8959,63,1,2,3,Normal
1736,61,2,1,1,Normal
6276,39,3,2,1,Fraud
8147,112,3,2,1,Fraud
2555,107,1,3,3,Fraud
6524,136,1,2,3,Fraud
4731,14,1,1,2,Normal
4596,250,3,3,2,Normal
9228,301,1,3,3,Fraud
3468,278,3,3,1,Normal
4456,113,2,3,1,Fraud
4300,199,3,2,1,Normal
6783,70,1,3,1,Fraud
2650,300,3,2,3,Fraud
9990,226,1,3,3,Fraud
4187,300,3,1,1,Fraud
8694,252,1,1,2,Fraud
7083,310,2,3,3,Normal
1530,138,3,3,2,Normal
7706,167,1,3,3,Normal
1790,236,2,1,2,Fraud
1807,43,3,3,2,Normal
4399,131,2,2,3,Normal
1513,293,1,2,1,Normal
2592,91,3,2,3,Normal
2601,219,3,1,1,Normal
2648,180,2,3,3,Fraud
5786,257,3,2,2,Normal
9787,129,2,2,1,Normal
2198,132,3,1,2,Fraud
6384,161,2,1,3,Fraud
8272,261,3,1,1,Fraud
5889,193,1,2,3,Normal
6538,117,1,2,1,Normal
9336,32,1,3,1,Fraud
2018,282,2,3,2,Fraud
3866,220,1,2,2,Fraud
4481,194,1,3,3,Normal
2853,5,1,2,1,Fraud
1924,3,3,2,1,Fraud
5325,119,1,3,2,Fraud
9347,44,1,3,2,Normal
4725,137,1,2,3,Normal
1157,234,2,1,2,Normal
8745,77,1,3,3,Fraud
6471,285,3,3,1,Normal
2329,25,2,3,2,Fraud
1894,108,1,2,1,Normal
2078,25,1,1,2,Fraud
5069,308,3,2,2,Fraud
4508,125,1,1,3,Fraud
5787,56,3,3,3,Fraud
6440,267,1,3,2,Normal
6939,205,2,3,3,Fraud
7074,290,3,2,2,Normal
4863,99,2,3,3,Normal
4759,52,3,3,1,Fraud
2049,249,2,3,2,Fraud
6512,96,3,3,2,Normal
2300,84,2,1,3,Normal
8255,255,3,1,1,Normal
3857,248,3,2,3,Normal
2528,310,1,3,3,Normal
3257,170,2,1,2,Fraud
8812,48,3,3,3,Fraud
5619,249,3,2,2,Fraud
6858,231,1,1,1,Fraud
4658,186,3,2,2,Normal
4342,217,3,1,1,Fraud
9633,5,3,1,3,Normal
7650,156,1,1,3,Fraud
4637,257,3,1,1,Fraud
3600,157,1,2,3,Normal
7829,58,2,1,3,Normal
6576,48,1,3,3,Normal
3707,205,1,2,3,Fraud
5178,30,1,3,2,Fraud
9993,248,2,2,3,Fraud
3278,160,1,2,3,Fraud
3806,44,3,3,1,Fraud
3335,250,1,3,3,Fraud
4425,17,1,2,1,Fraud
1110,304,1,2,3,Normal
4241,203,1,1,3,Normal
9219,237,3,2,2,Normal
3985,138,1,2,1,Normal
5159,40,2,3,2,Fraud
2015,181,1,1,1,Fraud
8571,4,3,3,2,Normal
2849,274,2,3,1,Normal
5615,192,1,3,3,Fraud
1661,16,3,2,1,Fraud
5977,300,2,1,3,Normal
1140,68,3,2,1,Fraud
9897,236,3,3,3,Fraud
9747,141,3,1,2,Fraud
9123,253,2,1,2,Normal
9520,264,2,1,3,Fraud
1636,306,1,2,2,Normal
2874,185,2,1,2,Fraud
2256,285,3,3,2,Fraud
1601,41,1,1,2,Fraud
9901,276,2,2,3,Normal
9753,164,2,1,1,Fraud
5847,301,3,1,2,Normal
4161,134,2,2,1,Normal
3482,182,2,3,3,Normal
4181,225,1,1,1,Normal
4277,176,1,3,2,Normal
9021,288,1,2,3,Fraud
9929,297,2,1,1,Normal
4390,175,2,2,1,Fraud
5570,121,2,2,1,Fraud
3469,186,2,1,3,Normal
7693,287,2,2,3,Normal
5623,84,3,1,1,Normal
6048,259,1,1,2,Fraud
2399,150,1,3,3,Fraud
8502,121,3,2,1,Fraud
9149,90,2,3,3,Fraud
6869,307,3,2,3,Normal
8865,79,2,3,2,Normal
3967,299,2,2,1,Normal
7005,161,1,2,2,Fraud
6223,258,2,3,1,Normal
2931,262,3,2,3,Fraud
1072,42,3,2,2,Fraud
9733,47,2,2,3,Fraud
3354,152,2,2,2,Fraud
3439,221,2,3,1,Normal
6880,102,1,3,1,Fraud
8757,54,1,3,1,Fraud
2195,51,1,2,3,Normal
3033,243,2,3,1,Normal
5154,75,3,3,2,Fraud
2882,260,2,1,2,Normal
3953,223,2,2,1,Fraud
9149,232,2,3,2,Normal
7323,67,3,1,2,Fraud
4833,62,2,3,2,Fraud
6360,246,3,1,2,Fraud
1301,296,3,1,2,Normal
1683,79,1,1,2,Normal
2221,313,1,3,1,Fraud
3068,290,1,2,3,Fraud
1747,41,1,3,3,Normal
4237,68,2,1,3,Fraud
1924,290,1,2,1,Fraud
7810,168,1,1,3,Normal
9213,62,2,1,2,Fraud
6687,206,3,3,2,Normal
8253,216,1,3,1,Normal
4553,50,1,1,3,Normal
1935,36,3,1,1,Fraud
2299,286,1,1,3,Fraud
4331,209,3,2,3,Fraud
6675,118,1,1,3,Fraud
7947,267,3,3,1,Normal
5429,85,2,3,3,Normal
8919,155,3,3,2,Normal
2447,312,2,1,1,Fraud
7542,42,3,1,2,Normal
8694,129,1,1,2,Fraud
4845,281,2,2,3,Normal
4755,131,1,1,3,Normal
5350,191,3,1,2,Fraud
9731,12,2,2,3,Fraud
3322,88,2,3,2,Normal
6529,159,2,3,1,Normal
8987,192,1,3,2,Normal
2003,55,2,2,3,Fraud
5807,32,2,3,3,Fraud
7455,16,1,3,1,Normal
6467,87,2,3,3,Normal
6256,148,3,3,3,Fraud
6686,279,3,3,2,Fraud
5332,104,2,3,2,Fraud
2873,89,3,3,1,Normal
5511,230,3,2,3,Fraud
4833,150,3,1,3,Normal
1263,267,3,1,1,Normal
4583,125,3,2,3,Fraud
7353,50,3,3,1,Normal
7318,235,2,1,2,Normal
7215,41,1,3,3,Fraud
6860,171,3,1,3,Normal
6785,69,3,3,2,Normal
7415,78,3,1,3,Fraud
7802,152,1,3,3,Normal
1528,101,1,3,3,Fraud
6653,131,1,2,3,Normal
2913,125,1,3,1,Normal
8826,236,2,2,1,Normal
3403,112,2,1,3,Normal
8013,198,2,3,2,Fraud
6221,16,3,2,3,Normal
8700,55,2,1,3,Normal
3736,97,3,3,2,Normal
5617,305,3,3,2,Normal
8773,70,3,1,3,Normal
4552,223,3,1,3,Normal
1034,89,2,3,1,Normal
3482,24,2,1,3,Normal
1449,297,1,2,2,Fraud
2793,231,3,3,1,Fraud
3366,117,2,2,1,Normal
